id,lot_frontage,lot_area,mas_vnr_area,bsmtfin_sf_1,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,pool_area,misc_val,age_year_sold,remod_age_sold,garage,lot_shape_IR2,lot_shape_IR3,lot_shape_Reg,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,bsmt_qual_Fa,bsmt_qual_Gd,bsmt_qual_NA,bsmt_qual_Po,bsmt_qual_TA,bsmt_exposure_Gd,bsmt_exposure_Mn,bsmt_exposure_NA,bsmt_exposure_No,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_NA
2371,-1.1151600029150324,-1.243940216600457,2.325960459369357,-0.3602062585346611,-0.810159286098425,-1.2771767981873579,-1.7194086031207674,0.3188001155727327,-0.10797703168802328,-1.1019421101948936,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,1.2556113782344491,-1.0206605134498685,-0.2045682017051497,-0.9205307923634976,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.06844608354248034,0.4955488840399604,-0.9798521059812186,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
213,0.21297138033578494,-0.6029226588469375,-0.565901341922578,-0.160675847146033,-0.7539686949135566,-1.0170602137075773,-1.4242151581219542,-0.02427138710925482,-0.10797703168802328,-1.1599043404224734,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.9205307923634976,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,0.374860261936086,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.123484346750579,1.7327043049348538,-1.0244880221636024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1864,0.6053738344780718,0.24252030843779004,-0.3306506795158928,-0.9587974927005453,0.7744153853148688,-0.3234159884281623,-0.031507622742937925,-0.7738591224212686,-0.10797703168802328,-0.6942078010077816,1.096523962140606,-0.2519938303122655,-1.0512320477524484,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,-0.9257012731810796,-0.7301209610710309,1.175514180894323,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.0970998095537779,0.7334633880582092,-0.2223941344013736,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
37,1.329809134433063,0.414308860133827,0.36362566563554405,-0.9587974927005453,2.2983042182485045,1.1839262703521047,1.1669273035342953,0.8874528802921914,-0.10797703168802328,1.6682527551646036,-0.817493609221422,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,2.2849168394489525,0.6408113599001038,0.39034401025476057,1.2804130048832085,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-1.1610489779777846,-1.1222697432841313,1.7104762966479095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
146,0.45444981365411535,-0.11351814067316733,1.293152673193666,0.5528622544502565,0.00797572155326138,0.4680498583650162,0.25107071776874657,-0.7738591224212686,-0.10797703168802328,-0.47035367047368076,1.096523962140606,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,2.207323992981287,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.461300774365546,1.2568752968983565,-0.08983898937490073,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
809,0.18278657617099364,-0.4520513660361693,1.0119994425125056,1.3965288852130426,-1.275417381109137,0.06342406028535752,0.15014988187171638,-0.7738591224212686,-0.10797703168802328,-0.5503015742358597,3.0105415335026344,-0.2519938303122655,-2.8722429683101103,3.2519361354118566,-1.0206605134498685,4.563265681218275,-0.27944126600100755,2.207323992981287,0.2035998483671287,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.20088279801948694,0.30521728082536137,0.09140988239599077,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
767,-0.11906146547691937,-0.5097592646629037,-0.565901341922578,0.2362161668117815,-1.003454919774373,-0.8569884694123276,-1.1794821310716561,0.80520971184103,-0.10797703168802328,-0.2604904230979613,1.096523962140606,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,-0.9257012731810796,0.4136870304907146,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.587012847420102,1.6851214041312041,-0.9311583792368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
262,0.5148194219836979,0.0867534869517462,-0.565901341922578,-0.5640742875621724,-1.275417381109137,-0.36343392450197476,-0.6824470142787825,-0.7738591224212686,-0.10797703168802328,-1.2098717802738352,1.096523962140606,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.9205307923634976,-0.9257012731810796,2.1099465009700373,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.06844608354248034,0.4955488840399604,-0.9203375510713737,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
101,-1.7490408903756496,-1.1791115489915036,0.6734680014882515,-0.1389877589516169,-0.425815642393924,-0.6702381010678699,-0.9978246264570018,1.1153839471425528,-0.10797703168802328,0.14724388608915084,-0.817493609221422,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,-0.9205307923634976,-0.9257012731810796,-0.7301209610710309,-0.23312716981356585,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.8630663704045198,-0.6464407352476338,-0.1466483372433891,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
48,1.420363546927437,0.5318015483404429,0.7652731380372017,0.29477400493670497,1.1812352654933171,1.3640069826842605,1.3183085573798405,0.5490809872359845,-0.10797703168802328,1.500362157264028,1.096523962140606,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,0.6408113599001038,1.1217586443146523,1.235456366030829,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.9292847276430232,-0.7416065368549333,1.730765349458084,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
489,-0.481279115454415,-0.2421370304145007,-0.565901341922578,0.522498930978074,-1.0259311562483204,-0.5857557915787103,-0.8716735815857141,0.8592552225375075,-0.10797703168802328,0.02932072803993704,1.096523962140606,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,0.6408113599001038,-0.7301209610710309,0.36629468155149325,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.8961755490237715,-0.6940236360512835,-0.2710878611457922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2369,-1.1151600029150324,-1.243940216600457,0.7882244221744392,-0.9587974927005453,0.23498570994013043,-0.8569884694123276,-1.2425576535073,0.509134305416849,-0.10797703168802328,-0.5622937598001865,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,-0.9257012731810796,0.8338613947378863,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.03533690492322869,0.5431317848436101,-1.3369394354402884,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
707,-0.23980068213608458,-0.6030710082007337,-0.565901341922578,-0.9587974927005453,0.5474053969279997,-0.5479610741756652,-0.89185774876512,0.5796284498035588,-0.10797703168802328,-0.2245138664049808,-0.817493609221422,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,4.563265681218275,0.3616482603614824,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.6268466674618043,1.4947898009166052,-0.990672934146645,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1556,-0.23980068213608458,-0.23219762371015312,-0.565901341922578,-0.9587974927005453,0.18329036605005133,-0.9081224988399769,-1.3005871341480923,0.7958104925894687,-0.10797703168802328,-0.3644226979887938,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,-0.9257012731810796,-0.7301209610710309,0.09655484843721665,2.497522793421431,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.7194495618971086,1.6375385033275542,-0.9987885552707148,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2034,0.06204735951182843,-0.4722268781524569,-0.565901341922578,-0.9587974927005453,0.26195719370886733,-0.8303098453631194,-0.9877325428672987,0.5937272786809007,-0.10797703168802328,-0.2884721894147239,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,-0.9257012731810796,0.3280959562922166,-0.7126646509056132,1.5448317359831267,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.8849954549933667,-1.0746868424804816,-1.3369394354402884,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
308,0.24315618450057624,-0.20074756070535188,-0.565901341922578,-0.9587974927005453,0.42378609632128883,-0.6702381010678699,-0.5361118022280887,-0.7738591224212686,-0.10797703168802328,-1.0939473198186758,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.9205307923634976,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,4.051913466083928,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,2.5802882059976513,1.7327043049348538,-0.8905802736164512,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2176,-1.7490408903756496,-0.3186852969733565,0.4324795180472568,0.6699779307001034,-0.3943489113303976,0.19014752451909678,-0.12990543774254235,-0.7738591224212686,-0.10797703168802328,-0.772157007175906,1.096523962140606,-0.2519938303122655,-1.0512320477524484,1.2556113782344491,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,0.6408113599001038,2.1488515346966275,-0.26309826238181877,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.16777361940023527,0.3528001816290111,-0.6552272610184279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1549,0.39408020532453275,-0.4695565897841247,-0.565901341922578,-0.08476753846557668,-0.7989211678614514,-0.7058095998001475,-0.97511743838017,-0.7738591224212686,-0.10797703168802328,-1.4417207011841537,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-1.5616203187259874,0.6408113599001038,-0.7301209610710309,-0.3380259938024512,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.0572659895120757,1.3996239993093058,-0.08713378233354413,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
909,0.06204735951182843,-0.02450852839542798,-0.565901341922578,-0.9587974927005453,0.4732338165639732,-0.621327290310988,-0.5562959694074948,0.5067845006039587,-0.10797703168802328,-0.02064671181142474,-0.817493609221422,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,-0.2045682017051497,0.3616482603614824,0.6408113599001038,1.8765162986104977,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.0903751681313274,1.6851214041312041,-1.0123145904774977,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
892,0.8468522677964022,0.4778023835586144,1.3849578097426163,1.717512590490401,-0.23252000871797612,1.424033886794979,1.346061787251524,-0.7738591224212686,-0.10797703168802328,0.39708108534595976,1.096523962140606,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,-0.2045682017051497,1.0027377867239724,0.6408113599001038,1.8142682446479539,0.24641031127848143,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-1.127939799358533,-1.0746868424804816,1.7794590762025024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2045,1.4807331552570195,0.4187593407477139,-0.565901341922578,-0.33418055270136177,0.3361287740728939,-0.11665665204679827,0.24602467597389502,1.5876947145335083,-0.10797703168802328,1.534340016362954,1.096523962140606,-0.2519938303122655,-1.0512320477524484,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,2.207323992981287,3.323783553239645,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.123484346750579,0.1624685784144121,0.010253671155293086,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2927,-1.7490408903756496,-0.1750831224986037,-0.565901341922578,-0.30598603804862085,-0.7382353293817933,-0.4301304846249954,-0.6622628470993764,-0.7738591224212686,-0.10797703168802328,-1.1938821995213993,1.096523962140606,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-0.9205307923634976,-0.9257012731810796,0.5459641451611205,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.43264704835424844,-0.02786302480018693,-0.027619227423699166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1732,0.12241696784141103,-0.1792369044048982,-0.565901341922578,-0.9587974927005453,0.38332887066818344,-0.7102560371416822,-1.0760382742772001,1.0049431209367077,-0.10797703168802328,-0.008654526247097914,-0.817493609221422,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,0.6408113599001038,0.04797971346076876,-0.26309826238181877,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-1.1610489779777846,-1.0746868424804816,-0.1466483372433891,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
998,-0.14924626964171067,0.604047683639208,-0.565901341922578,0.017166476048178964,0.7429486542513424,0.6459073520264047,0.553833225459837,-0.7738591224212686,-0.10797703168802328,-0.23050995918714423,1.096523962140606,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,-0.2045682017051497,0.3616482603614824,-0.9257012731810796,-0.7301209610710309,-0.1282283458246805,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.7968480131660166,-0.598857834443984,-0.2440357907322263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2203,-0.14924626964171067,-0.4962594734674465,-0.565901341922578,-0.9587974927005453,0.03944245261678778,-1.0504084937690876,-0.7909369128680899,0.6007766931195717,-0.10797703168802328,-0.12657768429631172,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,0.1893826733048602,-0.2045682017051497,0.3616482603614824,0.6408113599001038,0.7015842800674804,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.6532312046586053,1.5899556025239046,-1.0285458327256374,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
356,0.06204735951182843,-0.38054697750638533,-0.565901341922578,0.07355550535366082,-0.2055485249492392,-0.23448724159746812,-0.5361118022280887,0.8334073695957139,-0.10797703168802328,0.27316183451458254,1.096523962140606,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,0.6408113599001038,-0.7301209610710309,0.546121236961011,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.8299571917852683,-0.6464407352476338,-0.1466483372433891,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2475,0.15260177200620234,0.44605562184622066,-0.565901341922578,1.082051606394009,-0.7876830496244777,0.2234958045806071,-0.0163694973583834,-0.7738591224212686,-0.10797703168802328,-0.6822156154434548,1.096523962140606,-0.2519938303122655,-1.0512320477524484,1.2556113782344491,0.1893826733048602,-0.2045682017051497,-0.9205307923634976,-0.9257012731810796,-0.7301209610710309,0.036612663300710745,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-1.127939799358533,-1.0271039416768317,0.22125982038110706,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2264,0.27334098866536755,0.08764358307452359,1.0062616214781963,-0.9587974927005453,2.4061901533234527,1.2906407665489377,1.2148647005853845,-0.7738591224212686,-0.10797703168802328,0.29314881045512725,-0.817493609221422,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,0.6408113599001038,0.7638323340300244,0.48617905182450505,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-1.1610489779777846,-1.1222697432841313,2.1933557535300605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2201,0.06204735951182843,-0.42505178364525503,0.8800295587233896,0.2752547255617305,-0.9113023502311886,-0.7258185678370537,-0.4629441962027419,1.0754372653234174,-0.10797703168802328,0.5369899169297727,1.096523962140606,-0.2519938303122655,-1.0512320477524484,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,2.207323992981287,-0.7301209610710309,-0.7126646509056132,4.035199587883256,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.123484346750579,1.5899556025239046,-1.0123145904774977,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2545,0.6657434428076544,-0.18769281757128345,-0.565901341922578,0.9952992536163449,-1.1989981770977156,0.28796914603286045,1.0105000078938986,-0.7738591224212686,-0.10797703168802328,0.1312543053367151,1.096523962140606,-0.2519938303122655,0.7697788728052137,-0.740713378942958,0.1893826733048602,-0.2045682017051497,0.3616482603614824,2.207323992981287,0.8260803879925683,-0.3380259938024512,3.1493640432476395,-0.10273842098272254,-0.06348005083768206,0.7124686698957967,0.1633181667922812,-0.8367723384622328,-0.9325109827574783,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2660,0.06204735951182843,0.10900589002118104,-0.565901341922578,-0.1129620531183176,-0.1740817938857128,-0.3945589858927177,-0.7177693068427431,1.3127675514253403,-0.10797703168802328,0.5369899169297727,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,1.2556113782344491,-1.0206605134498685,-0.2045682017051497,-0.27944126600100755,2.207323992981287,-0.7301209610710309,4.397406631981515,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.8518862763741153,0.5907146856472599,-0.47127318220617986,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2882,-0.23980068213608458,-0.158022946812037,-0.565901341922578,-0.9587974927005453,0.2080142261713935,-0.8836670934615359,-0.2636255453061073,0.01567529470988071,-0.10797703168802328,-0.20652558805849056,-0.817493609221422,-0.2519938303122655,0.7697788728052137,-0.740713378942958,1.3994258600595888,4.563265681218275,1.0027377867239724,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,0.6268466674618043,1.4947898009166052,-1.3369394354402884,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1379,0.6657434428076544,0.43745135932603924,-0.34212632158451156,0.1863335639646245,-0.19655803035966024,-0.10998699603449621,-0.17279679299878015,-0.7738591224212686,-0.10797703168802328,-0.806134866274832,1.096523962140606,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,0.1893826733048602,-0.2045682017051497,-0.27944126600100755,0.6408113599001038,0.5770881721423925,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.20088279801948694,0.30521728082536137,-0.027619227423699166,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
491,-1.7490408903756496,0.8649941969667805,0.6390410752823951,1.021324959449644,-0.6820447381969247,0.26573695932518687,0.14762686097429062,1.7850783188162958,-0.10797703168802328,1.624281408095405,1.096523962140606,-0.2519938303122655,0.7697788728052137,1.2556113782344491,1.3994258600595888,-0.2045682017051497,1.0027377867239724,0.6408113599001038,1.588619049033732,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.8630663704045198,-0.6464407352476338,1.3330999143786653,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1002,-0.5114639196192062,-0.6928223672474543,-0.565901341922578,0.6309393719501545,0.0821473019172879,0.6214519466479638,0.4352512432808266,-0.7738591224212686,-0.10797703168802328,-0.32444874610770436,1.096523962140606,-0.2519938303122655,0.7697788728052137,-0.740713378942958,-1.0206605134498685,-0.2045682017051497,-0.9205307923634976,0.6408113599001038,0.016855686479496774,-0.7126646509056132,0.7927072169528863,6.557726723170568,-0.06348005083768206,-0.08996768869403445,-0.6975204773082616,-0.408526231229385,-0.08713378233354413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1848,-1.7490408903756496,-0.7358436798483615,-0.565901341922578,-0.4404521848540006,-0.5741588031219771,-1.1259979285751778,-1.547843182095816,0.5208833294813007,-0.10797703168802328,-0.7941426807105051,-0.817493609221422,-0.2519938303122655,0.7697788728052137,1.2556113782344491,-1.0206605134498685,-0.2045682017051497,-1.5616203187259874,-0.9257012731810796,-0.7301209610710309,0.18646812614197553,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-1.0948306207392815,-0.979521040873182,-0.03844005558912553,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1455,0.5148194219836979,-0.08785370246641915,-0.565901341922578,0.7849247981305087,-0.5471873193532402,0.15679924445758645,-0.09206012428115602,1.3480146236186952,-0.10797703168802328,1.0626473841660986,1.096523962140606,-0.2519938303122655,0.7697788728052137,1.2556113782344491,0.1893826733048602,-0.2045682017051497,0.3616482603614824,0.6408113599001038,-0.7301209610710309,2.4492856150450737,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,-0.9955030848815265,-0.8367723384622328,0.22396502742246366,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
908,0.06204735951182843,-0.24703255908977634,-0.565901341922578,-0.3298429350624785,-1.275417381109137,-1.7062580016454574,-1.8329445435049263,-0.7738591224212686,-0.10797703168802328,-2.121277883162674,-0.817493609221422,-0.2519938303122655,-1.0512320477524484,-0.740713378942958,-2.230703700204597,-0.2045682017051497,-2.2027098450884774,-0.9257012731810796,-0.7301209610710309,-0.7126646509056132,-0.3772642570941544,-0.10273842098272254,-0.06348005083768206,-0.08996768869403445,1.7525587405163603,1.6851214041312041,-1.004198969353428,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
